"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
1,947285750E0;-4,039764404E0;-3,862287521E0;-5,106057739E1;5,136554804E1
1,957327750E0;-4,100341797E0;-3,841352463E0;-5,102999878E1;5,133838298E1
1,967369750E0;-4,204727173E0;-3,727588654E0;-5,077468872E1;5,108467150E1
1,977412750E0;-4,130615234E0;-3,860761642E0;-5,092333984E1;5,123625673E1
1,987454750E0;-4,199249268E0;-3,937995911E0;-5,085702515E1;5,118181819E1
1,997496750E0;-4,087387085E0;-3,689697266E0;-5,077255249E1;5,107027203E1
2,007538750E0;-4,452224731E0;-3,820930481E0;-5,079656982E1;5,113426758E1
2,017581750E0;-4,461303711E0;-3,968553543E0;-5,062731934E1;5,097821212E1
2,027623750E0;-4,328750610E0;-3,964012146E0;-5,086764526E1;5,120516389E1
2,037665750E0;-4,379089355E0;-4,011699677E0;-5,062835693E1;5,097549101E1
2,047707750E0;-4,201828003E0;-3,885667801E0;-5,063931274E1;5,096168922E1
2,057750750E0;-4,210937500E0;-3,948074341E0;-5,077120972E1;5,109828786E1
2,067792750E0;-4,540771484E0;-4,014837265E0;-5,040979004E1;5,077287126E1
2,077834750E0;-4,349517822E0;-3,863887787E0;-5,054467773E1;5,087840781E1
2,087876750E0;-4,433837891E0;-3,790317535E0;-5,085592651E1;5,118936107E1
2,097919750E0;-4,409606934E0;-3,904705048E0;-5,041278076E1;5,075568755E1
2,107961750E0;-4,378524780E0;-4,053373337E0;-5,052752686E1;5,087860341E1
2,118003750E0;-4,308395386E0;-4,074728012E0;-5,084780884E1;5,119243443E1
2,128046750E0;-4,419723511E0;-4,155973434E0;-5,084582520E1;5,120648407E1
2,138088750E0;-4,337203979E0;-3,973089218E0;-5,043856812E1;5,078036953E1
2,148130750E0;-4,072448730E0;-3,924663544E0;-5,033602905E1;5,065277528E1
2,158172750E0;-4,334716797E0;-3,760786057E0;-5,083493042E1;5,115782865E1
2,168215750E0;-4,337005615E0;-4,028251648E0;-5,096936035E1;5,131191015E1
2,178257750E0;-4,522308350E0;-4,194498062E0;-5,081430054E1;5,118728578E1
2,188299750E0;-4,482208252E0;-4,109905243E0;-5,072000122E1;5,108326571E1
2,198341750E0;-4,537780762E0;-4,140430450E0;-5,123980713E1;5,160670938E1
2,208384750E0;-4,363830566E0;-4,028879166E0;-5,116345215E1;5,150702593E1
2,218426750E0;-4,450607300E0;-4,142606735E0;-5,077096558E1;5,113374660E1
2,228468750E0;-4,362945557E0;-4,057420731E0;-5,071887207E1;5,106762126E1
