"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
2,228608750E0;-1,688977051E1;-3,035829353E1;-7,028979492E1;7,840628549E1
2,238651750E0;-1,677316284E1;-3,022332954E1;-7,033764648E1;7,837201767E1
2,248693750E0;-1,711108398E1;-3,074087715E1;-7,050924683E1;7,879939474E1
2,258735750E0;-1,710572815E1;-3,059960365E1;-7,053158569E1;7,876322911E1
2,268777750E0;-1,687422180E1;-3,034201241E1;-7,033041382E1;7,843305544E1
2,278819750E0;-1,655506897E1;-2,993283653E1;-7,009484863E1;7,799572306E1
2,288862750E0;-1,678717041E1;-2,962823296E1;-6,994207764E1;7,779161589E1
2,298904750E0;-1,680403137E1;-2,992855644E1;-6,994726562E1;7,791478633E1
2,308946750E0;-1,687702942E1;-2,987409019E1;-7,053158569E1;7,843468600E1
2,318988750E0;-1,685891724E1;-2,982100487E1;-7,051541138E1;7,839603729E1
2,329031750E0;-1,675703430E1;-2,980941963E1;-7,018322754E1;7,807102616E1
2,339073750E0;-1,653237915E1;-2,974302864E1;-7,025283813E1;7,806041621E1
2,349115750E0;-1,673069763E1;-2,948996162E1;-7,061840820E1;7,833603039E1
2,359157750E0;-1,658682251E1;-2,961279869E1;-7,051800537E1;7,826129062E1
2,369199750E0;-1,657298279E1;-2,935349846E1;-7,046264648E1;7,811066624E1
2,379242750E0;-1,643301392E1;-2,949573708E1;-7,044558716E1;7,811928828E1
2,389284750E0;-1,648106384E1;-2,939364433E1;-6,984429932E1;7,754893900E1
2,399326750E0;-1,654998779E1;-2,961701012E1;-7,012960815E1;7,790527148E1
2,409368750E0;-1,666119385E1;-2,960283852E1;-7,042199707E1;7,818683457E1
2,419411750E0;-1,683937073E1;-2,962672997E1;-6,994647217E1;7,780627548E1
2,429453750E0;-1,687281799E1;-2,970158958E1;-7,019833374E1;7,806844734E1
2,439495750E0;-1,688078308E1;-2,958391380E1;-7,015750122E1;7,798874131E1
2,449537750E0;-1,685391235E1;-2,941034508E1;-7,068392944E1;7,839158527E1
2,459579750E0;-1,646160889E1;-2,953185844E1;-7,054043579E1;7,822447387E1
2,469622750E0;-1,616981506E1;-2,949901390E1;-7,048168945E1;7,809816444E1
2,479664750E0;-1,651620483E1;-2,940242577E1;-7,054028320E1;7,818707833E1
2,489706750E0;-1,668754578E1;-2,964682198E1;-7,035174561E1;7,814586583E1
2,499748750E0;-1,648820496E1;-2,966600227E1;-7,022274780E1;7,799465945E1
2,509791750E0;-1,643838501E1;-2,948735237E1;-7,050772095E1;7,817328933E1
2,519833750E0;-1,649374390E1;-2,945577431E1;-7,032159424E1;7,800521036E1
2,529875750E0;-1,671444702E1;-2,955143547E1;-7,026303101E1;7,803559190E1
2,539917750E0;-1,672642517E1;-2,961060143E1;-6,999853516E1;7,782259273E1
2,549959750E0;-1,671009827E1;-2,954306221E1;-7,040106201E1;7,815580235E1
2,560002750E0;-1,649613953E1;-2,953215599E1;-7,012063599E1;7,785354486E1
2,570044750E0;-1,675424194E1;-2,938474464E1;-7,004476929E1;7,778455853E1
2,580086750E0;-1,681333923E1;-2,961706352E1;-7,012835693E1;7,796053665E1
2,590128750E0;-1,663081360E1;-2,941604805E1;-7,009808350E1;7,781792309E1
2,600171750E0;-1,687622070E1;-2,950733757E1;-6,979321289E1;7,763106570E1
2,610213750E0;-1,672880554E1;-2,925704765E1;-6,999545288E1;7,768649301E1
2,620255750E0;-1,670385742E1;-2,935912514E1;-6,968875122E1;7,744352218E1
2,630297750E0;-1,672543335E1;-2,914848518E1;-7,030175781E1;7,792118750E1
2,640339750E0;-1,663902283E1;-2,940255547E1;-6,992684937E1;7,766036061E1
2,650382750E0;-1,646882629E1;-2,943971443E1;-7,007431030E1;7,777099710E1
2,660424750E0;-1,663732910E1;-2,930058098E1;-7,008486938E1;7,776383274E1
2,670466750E0;-1,672337341E1;-2,951089287E1;-7,002694702E1;7,780962232E1
2,680508750E0;-1,664364624E1;-2,972422600E1;-7,026174927E1;7,808491520E1
2,690551750E0;-1,674188232E1;-2,931718254E1;-7,028195190E1;7,797012620E1
2,700593750E0;-1,677790833E1;-2,981073952E1;-7,025765991E1;7,814292786E1
2,710635750E0;-1,669262695E1;-2,976420021E1;-7,023815918E1;7,808937453E1
2,720677750E0;-1,660906982E1;-2,978453255E1;-7,049426270E1;7,830977367E1
2,730719750E0;-1,676194763E1;-2,978781700E1;-7,053128052E1;7,837690005E1
2,740762750E0;-1,676123047E1;-2,988363457E1;-7,023916626E1;7,815056582E1
2,750804750E0;-1,685467529E1;-2,985632515E1;-7,052322388E1;7,841559371E1
2,760846750E0;-1,651426697E1;-3,000330925E1;-7,033538818E1;7,823034201E1
2,770888750E0;-1,694853210E1;-2,992541695E1;-7,029129028E1;7,825374630E1
2,780931750E0;-1,695982361E1;-3,016634560E1;-7,071240234E1;7,872666555E1
2,790973750E0;-1,671675110E1;-2,975444603E1;-7,038574219E1;7,822358678E1
2,801015750E0;-1,685910034E1;-2,966594887E1;-7,030532837E1;7,814817326E1
2,811058500E0;-1,712290955E1;-2,966587639E1;-7,060101318E1;7,847140445E1
2,821100500E0;-1,700227356E1;-2,980469704E1;-7,024847412E1;7,818085052E1
2,831143500E0;-1,665805054E1;-2,958453941E1;-7,032498169E1;7,809186046E1
2,841185500E0;-1,656217957E1;-2,976520729E1;-7,057278442E1;7,836320092E1
2,851227500E0;-1,681802368E1;-2,957518578E1;-7,032263184E1;7,812048440E1
2,861269500E0;-1,702914429E1;-2,963474083E1;-7,028698730E1;7,815670287E1
2,871311500E0;-1,684727478E1;-2,945560646E1;-7,060873413E1;7,833936913E1
2,881354500E0;-1,679031372E1;-2,933184624E1;-7,041030884E1;7,810175049E1
2,891396500E0;-1,692013550E1;-2,948455238E1;-7,050469971E1;7,827223323E1
2,901438500E0;-1,690554810E1;-2,956670189E1;-7,050082397E1;7,829657463E1
2,911480500E0;-1,710340881E1;-2,941095161E1;-7,054592896E1;7,832150892E1
2,921523500E0;-1,706918335E1;-2,942480278E1;-7,078683472E1;7,853631013E1
2,931565500E0;-1,720375061E1;-2,935938454E1;-7,095303345E1;7,869101252E1
2,941607500E0;-1,719805908E1;-2,954419899E1;-7,108325195E1;7,887624255E1
2,951649500E0;-1,698805237E1;-2,908851814E1;-7,046524048E1;7,810304685E1
2,961691500E0;-1,691044617E1;-2,925670052E1;-7,060070801E1;7,827118043E1
2,971734500E0;-1,739079285E1;-2,919531059E1;-7,118215942E1;7,887778937E1
2,981776500E0;-1,715145874E1;-2,912690163E1;-7,074502563E1;7,840540535E1
2,991818500E0;-1,692634583E1;-2,917148781E1;-7,035919189E1;7,802494965E1
3,001860500E0;-1,703486633E1;-2,937080956E1;-7,115185547E1;7,883792020E1
3,011903500E0;-1,712873840E1;-2,916551018E1;-7,117297363E1;7,880109669E1
3,021945500E0;-1,682855225E1;-2,936075783E1;-7,108105469E1;7,872592080E1
3,031987500E0;-1,658757019E1;-2,925996590E1;-7,138003540E1;7,890755694E1
3,042029500E0;-1,690951538E1;-2,914463997E1;-7,113467407E1;7,871139438E1
